#FOR THE FULL HISTORICAL DATA VISIT : https://ork.ad
time,open,high,low,close,volume
2025-10-03T16:00:00Z,46842.01,46917.52,46759.01,46783.01,72567.0
2025-10-05T16:00:00Z,46783.01,46914.8,46783.01,46871.8,40555.0
2025-10-06T08:00:00Z,46871.8,46905.8,46444.75,46644.77,193452.0
2025-10-07T00:00:00Z,46644.77,46897.8,46462.26,46537.76,215064.0
2025-10-07T16:00:00Z,46537.76,46717.28,46496.26,46685.28,82023.0
2025-10-08T08:00:00Z,46685.28,46853.29,46523.76,46661.28,165488.0
2025-10-09T00:00:00Z,46661.28,46718.28,46318.74,46373.75,215799.0
2025-10-09T16:00:00Z,46373.75,46469.48,46288.74,46387.47,86714.0
2025-10-10T08:00:00Z,46387.47,46671.0,45440.87,45522.28,627221.0
2025-10-12T08:00:00Z,45522.28,45911.42,45522.28,45899.42,47311.0
2025-10-13T00:00:00Z,45899.42,46182.45,45793.41,46077.44,320466.0
2025-10-13T16:00:00Z,46077.44,46275.46,45728.9,45848.91,198833.0
2025-10-14T08:00:00Z,45848.91,46550.48,45469.38,46360.47,440993.0
2025-10-15T00:00:00Z,46360.47,46733.5,46052.93,46367.47,353406.0
2025-10-15T16:00:00Z,46367.47,46482.66,46210.95,46479.16,155238.0
2025-10-16T08:00:00Z,46479.16,46535.66,45816.09,45905.31,609371.0
2025-10-17T00:00:00Z,45905.31,46259.35,45447.26,46175.34,536559.0
2025-10-17T16:00:00Z,46175.34,46359.86,46173.84,46266.25,57378.0
2025-10-19T16:00:00Z,46266.25,46428.85,46161.33,46330.34,69976.0
2025-10-20T08:00:00Z,46330.34,46810.96,46262.34,46781.96,237048.0
2025-10-21T00:00:00Z,46781.96,47182.0,46659.45,47065.49,254359.0
2025-10-21T16:00:00Z,47065.49,47100.49,46931.15,46988.16,102657.0
2025-10-22T08:00:00Z,46988.16,47011.16,46458.92,46598.93,421349.0
2025-10-23T00:00:00Z,46598.93,46830.95,46501.92,46816.95,255008.0
2025-10-23T16:00:00Z,46816.95,46890.54,46715.44,46823.03,75240.0
2025-10-24T08:00:00Z,46823.03,47365.59,46816.53,47255.58,228613.0
2025-10-26T08:00:00Z,47255.58,47629.69,47255.58,47492.78,16328.0
2025-10-27T00:00:00Z,47492.78,47606.79,47417.77,47483.28,154337.0
2025-10-27T16:00:00Z,47483.28,47669.2,47458.78,47660.2,69370.0
2025-10-28T08:00:00Z,47660.2,47992.2,47622.2,47693.72,244517.0
2025-10-29T00:00:00Z,47693.72,48093.26,47615.71,47870.64,187885.0
2025-10-29T16:00:00Z,47870.64,47927.24,47479.1,47498.6,323909.0
2025-10-30T08:00:00Z,47498.6,48061.7,47430.1,47633.75,456975.0
2025-10-31T00:00:00Z,47633.75,47702.76,47375.23,47474.74,280369.0
2025-10-31T16:00:00Z,47474.74,47749.76,47470.24,47581.15,76618.0
2025-11-02T16:00:00Z,47581.15,47771.85,47581.15,47655.34,52769.0
2025-11-03T08:00:00Z,47655.34,47683.84,47166.79,47238.86,288589.0
2025-11-04T00:00:00Z,47238.86,47312.87,46884.83,47081.35,364405.0
2025-11-04T16:00:00Z,47081.35,47244.51,46988.49,47068.5,238023.0
2025-11-05T08:00:00Z,47068.5,47499.04,47058.5,47335.02,335750.0
2025-11-06T00:00:00Z,47335.02,47417.03,46814.97,47019.99,403664.0
2025-11-06T16:00:00Z,47019.99,47127.0,46901.33,46934.83,221267.0
2025-11-07T08:00:00Z,46934.83,47080.35,46511.79,47060.75,505247.0
2025-11-09T08:00:00Z,47060.75,47270.54,47060.75,47108.52,28843.0
2025-11-10T00:00:00Z,47108.52,47353.04,46962.51,47321.54,237130.0
2025-11-10T16:00:00Z,47321.54,47452.4,47320.54,47393.4,105774.0
2025-11-11T08:00:00Z,47393.4,48023.68,47389.4,47989.18,255291.0
2025-11-12T00:00:00Z,47989.18,48460.73,47972.18,48357.22,242856.0
2025-11-12T16:00:00Z,48357.22,48439.12,48226.1,48325.61,142374.0
2025-11-13T08:00:00Z,48325.61,48338.11,47435.52,47532.61,515602.0
2025-11-14T00:00:00Z,47532.61,47536.11,46868.05,47268.09,486217.0
2025-11-14T16:00:00Z,47268.09,47339.59,47118.57,47182.48,106819.0
2025-11-16T16:00:00Z,47182.48,47314.8,47047.2,47144.3,80291.0
2025-11-17T08:00:00Z,47144.3,47235.3,46449.2,46603.43,515127.0
2025-11-18T00:00:00Z,46603.43,46610.93,45931.86,46262.9,658891.0
2025-11-18T16:00:00Z,46262.9,46386.91,46008.03,46194.05,290224.0
2025-11-19T08:00:00Z,46194.05,46442.9,45923.02,46435.4,575402.0
2025-11-20T00:00:00Z,46435.4,46885.5,45749.9,45802.4,682277.0
2025-11-20T16:00:00Z,45802.4,46063.4,45717.89,45936.91,402163.0
2025-11-21T08:00:00Z,45936.91,46596.98,45781.9,46322.35,812165.0
2025-11-23T08:00:00Z,46322.35,46507.76,46322.35,46428.25,29007.0
2025-11-24T00:00:00Z,46428.25,46608.77,46119.72,46569.27,373464.0
2025-11-24T16:00:00Z,46569.27,46590.77,46367.19,46418.19,128484.0
2025-11-25T08:00:00Z,46418.19,47238.03,46352.18,47216.53,405791.0
2025-11-26T00:00:00Z,47216.53,47586.07,47129.52,47499.56,243823.0
2025-11-26T16:00:00Z,47499.56,47561.57,47401.11,47441.11,81066.0
2025-11-27T08:00:00Z,47441.11,47542.02,47410.11,47506.52,19465.0
2025-11-28T00:00:00Z,47506.52,47760.55,47425.41,47708.04,71867.0
2025-11-30T16:00:00Z,47708.04,47745.38,47424.35,47485.86,80458.0
2025-12-01T08:00:00Z,47485.86,47683.88,47258.3,47289.8,302452.0
2025-12-02T00:00:00Z,47289.8,47613.33,47212.79,47410.31,288319.0
2025-12-02T16:00:00Z,47410.31,47621.51,47407.81,47560.51,96662.0
2025-12-03T08:00:00Z,47560.51,48030.55,47378.99,47957.2,308814.0
2025-12-04T00:00:00Z,47957.2,48073.2,47780.7,47888.2,241305.0
2025-12-04T16:00:00Z,47888.2,47921.63,47698.2,47856.13,110301.0
2025-12-05T08:00:00Z,47856.13,48131.15,47764.12,47953.13,253593.0
2025-12-07T08:00:00Z,47953.13,47982.37,47900.86,47950.36,12722.0
2025-12-08T00:00:00Z,47950.36,48009.38,47611.58,47643.58,177641.0
2025-12-08T16:00:00Z,47643.58,47814.52,47626.58,47811.52,92138.0
2025-12-09T08:00:00Z,47811.52,47958.28,47528.37,47553.87,255204.0
2025-12-10T00:00:00Z,47553.87,47822.65,47456.12,47732.14,214833.0
2025-12-10T16:00:00Z,47732.14,48199.19,47720.04,47947.25,250290.0
2025-12-11T08:00:00Z,47947.25,48840.16,47937.25,48807.16,350281.0
2025-12-12T00:00:00Z,48807.16,48874.18,48315.36,48502.88,373698.0
2025-12-12T16:00:00Z,48502.88,48516.88,48356.87,48482.78,89792.0
2025-12-14T16:00:00Z,48482.78,48681.2,48413.28,48680.2,65374.0
2025-12-15T08:00:00Z,48680.2,48710.2,48258.61,48299.11,395508.0
2025-12-16T00:00:00Z,48299.11,48512.14,47934.82,48106.84,423207.0
2025-12-16T16:00:00Z,48106.84,48220.29,47958.83,48216.29,173974.0
2025-12-17T08:00:00Z,48216.29,48380.55,47850.31,47873.82,482276.0
2025-12-18T00:00:00Z,47873.82,48369.62,47795.81,48061.59,367300.0
2025-12-18T16:00:00Z,48061.59,48090.09,47772.4,47985.91,170833.0
2025-12-19T08:00:00Z,47985.91,48279.18,47906.9,48148.92,254176.0
2025-12-21T08:00:00Z,48148.92,48261.4,48148.92,48182.9,10918.0
2025-12-22T00:00:00Z,48182.9,48454.69,48124.42,48355.69,176079.0
2025-12-22T16:00:00Z,48355.69,48405.69,48308.9,48358.95,52191.0
2025-12-23T08:00:00Z,48358.95,48526.7,48204.93,48408.4,144734.0
2025-12-24T00:00:00Z,48408.4,48768.23,48366.19,48698.62,81126.0
2025-12-26T00:00:00Z,48698.62,48771.23,48575.71,48631.71,107370.0
2025-12-26T16:00:00Z,48631.71,48725.72,48612.71,48701.98,21396.0
2025-12-28T16:00:00Z,48707.0,48774.0,48669.98,48718.98,32208.0
2025-12-29T08:00:00Z,48718.98,48727.98,48388.69,48469.4,168051.0
